FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65e2,01-12-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,1,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65e1,01-12-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65e0,01-12-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65df,01-12-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,1,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65de,02-01-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65dd,02-01-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65dc,02-01-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65db,02-01-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65da,02-01-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65d9,02-01-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65d8,02-01-2020 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65d7,02-01-2020 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65d6,02-01-2020 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,1,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65d5,02-01-2020 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,2,0,1,6,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65d4,02-01-2020 00:00:00,8,Mauvais,AtmoSud,commune,83137,Toulon,2,0,2,8,0,#E31E25
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65d3,02-01-2020 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,1,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65d2,02-02-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65d1,02-02-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65d0,02-02-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65cf,02-02-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65ce,02-02-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65cd,02-02-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65cc,02-02-2020 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65cb,02-02-2020 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65ca,02-02-2020 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65c9,02-02-2020 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65c8,02-02-2020 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65c7,02-02-2020 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,1,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65c6,02-03-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,5,0,4,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65c5,02-03-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,4,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65c4,02-03-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65c3,02-03-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65c2,02-03-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65c1,02-03-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65c0,02-03-2020 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65bf,02-03-2020 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65be,02-03-2020 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65bd,02-03-2020 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65bc,02-03-2020 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65bb,02-03-2020 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65ba,02-04-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65b9,02-04-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65b8,02-04-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65b7,02-04-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65b6,02-04-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65b5,02-04-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65b4,02-04-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65b3,02-04-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65b2,02-04-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65b1,02-04-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65b0,02-04-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65af,02-04-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65ae,02-05-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65ad,02-05-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65ac,02-05-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65ab,02-05-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65aa,02-05-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65a9,02-05-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65a8,02-05-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65a7,02-05-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65a6,02-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65a5,02-05-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65a4,02-05-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65a3,02-05-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65a2,02-06-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65a1,02-06-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-65a0,02-06-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-659f,02-06-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-659e,02-06-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-659d,02-06-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-659c,02-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-659b,02-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-659a,02-06-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6599,02-06-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6598,02-06-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6597,02-06-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6596,02-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6595,02-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6594,02-07-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6593,02-07-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6592,02-07-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6591,02-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6590,02-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-658f,02-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,4,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-658e,02-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,1,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-658d,02-07-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-658c,02-07-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-658b,02-07-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,1,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-658a,02-08-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6589,02-08-2018 00:00:00,7,Médiocre,AtmoSud,commune,06088,Nice,7,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6588,02-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6587,02-08-2018 00:00:00,7,Médiocre,AtmoSud,commune,13055,Marseille,2,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6586,02-08-2018 00:00:00,8,Mauvais,AtmoSud,commune,83137,Toulon,3,0,8,5,0,#E31E25
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6585,02-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6584,02-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6583,02-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6582,02-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6581,02-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6580,02-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-657f,02-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-657e,02-09-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-657d,02-09-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-657c,02-09-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-657b,02-09-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-657a,02-09-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6579,02-09-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6578,02-09-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6577,02-09-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6576,02-09-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6575,02-09-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6574,02-09-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6573,02-09-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6572,02-10-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6571,02-10-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6570,02-10-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,4,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-656f,02-10-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-656e,02-10-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-656d,02-10-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-656c,02-10-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-656b,02-10-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-656a,02-10-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6569,02-10-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6568,02-10-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6567,02-10-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6566,02-11-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6565,02-11-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6564,02-11-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6563,02-11-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6562,02-11-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6561,02-11-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6560,02-11-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-655f,02-11-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-655e,02-11-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-655d,02-11-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-655c,02-11-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-655b,02-11-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,1,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-655a,02-12-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6559,02-12-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6558,02-12-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6557,02-12-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6556,02-12-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6555,02-12-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,1,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6554,02-12-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6553,02-12-2019 00:00:00,2,Très bon,AtmoSud,commune,06088,Nice,2,0,2,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6552,02-12-2019 00:00:00,2,Très bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,2,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6551,02-12-2019 00:00:00,2,Très bon,AtmoSud,commune,13055,Marseille,2,0,2,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-6550,02-12-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-654f,02-12-2019 00:00:00,2,Très bon,AtmoSud,commune,84007,Avignon,1,0,2,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-654e,03-01-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-654d,03-01-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-654c,03-01-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,2,4,0,#8DA71E
