X,Y,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,OBJECTID
5.721223531946949,45.182204051895582,2019-07-01T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,38185,GRENOBLE,1,1,7,4,0,#FFAA01,4160
4.378770164543433,45.430241460488233,2019-07-01T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,42218,SAINT-ETIENNE,2,0,7,4,0,#FFAA01,4161
5.908828321553564,45.583608373563358,2019-07-01T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,73065,CHAMBERY,1,0,7,3,0,#FFAA01,4162
6.118078687166492,45.90162885267798,2019-07-01T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,74010,ANNECY,2,0,7,4,0,#FFAA01,4163
6.24348079886706,46.191081896603691,2019-07-01T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,74012,ANNEMASSE,2,0,7,4,0,#FFAA01,4164
4.913633947359044,44.922557894514313,2019-07-01T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,26362,VALENCE,1,0,6,4,0,#FED201,4165
3.115402119528298,45.785910860322574,2019-07-01T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,63113,CLERMONT-FERRAND,2,0,5,4,0,#FFFF00,4166
5.273890123731241,45.60244173974592,2019-07-01T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,38053,BOUGOIN JALLIEU,1,0,6,5,0,#FED201,4167
4.880867683209186,45.520826183303178,2019-07-01T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,38544,VIENNE,1,0,7,4,0,#FFAA01,4168
4.079975502436496,46.045170882414801,2019-07-01T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,42187,ROANNE,2,0,5,4,0,#FFFF00,4169
6.34583362879275,45.271798066998294,2019-07-01T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73248,SAINT-JEAN-DE-MAURIENNE,2,2,6,3,0,#FED201,4170
6.924013490641766,45.931263030614758,2019-07-01T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,74056,CHAMONIX,2,0,5,3,0,#FFFF00,4171
6.404331024115779,45.668298627720873,2019-07-01T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,73011,ALBERTVILLE,1,0,7,3,0,#FFAA01,4172
6.579641082262796,46.063195625900555,2019-07-01T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,74081,CLUSES,1,0,7,3,0,#FFAA01,4173
5.245592261099483,46.205012156164457,2019-07-01T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,01053,BOURG-EN-BRESSE,1,0,6,4,0,#FED201,4174
5.021377575727962,46.12383025563495,2019-07-01T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,01328,ROMAN-SUR-ISERE,1,0,7,0,0,#FFAA01,4175
3.326661998942255,46.562705870020181,2019-07-01T00:00:00.000Z,4,Bon,ATMO AURA,EPCI,03190,MOULINS-SUR-ALLIER,2,0,4,3,0,#C3F001,4176
3.424423178685842,46.129939570407743,2019-07-01T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,03310,VICHY,2,0,5,3,0,#FFFF00,4177
2.441553703695691,44.924465587463928,2019-07-01T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,15014,AURILLAC,1,0,5,4,0,#FFFF00,4178
2.603707933572202,46.339026665599768,2019-07-01T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,03185,MONTLUCON,1,0,0,3,0,#FED201,4179
3.895603471707847,45.027786344166515,2019-07-01T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,43157,LE PUY-EN-VELAY,2,0,6,4,0,#FED201,4180
3.132593686753789,45.894350072768425,2019-07-01T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,63300,RIOM,2,0,5,3,0,#FFFF00,4181
4.836352717149829,45.75491104549193,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,69123,LYON,1,0,5,3,0,#FFFF00,4182
5.721223531946949,45.182204051895582,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,38185,GRENOBLE,1,1,5,3,0,#FFFF00,4183
4.378770164543433,45.430241460488233,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,42218,SAINT-ETIENNE,1,0,5,3,0,#FFFF00,4184
5.908828321553564,45.583608373563358,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,73065,CHAMBERY,1,0,5,3,0,#FFFF00,4185
6.118078687166492,45.90162885267798,2019-07-02T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74010,ANNECY,2,0,6,3,0,#FED201,4186
6.24348079886706,46.191081896603691,2019-07-02T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74012,ANNEMASSE,1,0,6,3,0,#FED201,4187
4.913633947359044,44.922557894514313,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,26362,VALENCE,1,0,5,3,0,#FFFF00,4188
3.115402119528298,45.785910860322574,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,63113,CLERMONT-FERRAND,1,0,5,3,0,#FFFF00,4189
5.273890123731241,45.60244173974592,2019-07-02T00:00:00.000Z,4,Bon,ATMO AURA,EPCI,38053,BOUGOIN JALLIEU,1,0,4,3,0,#C3F001,4190
4.880867683209186,45.520826183303178,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,38544,VIENNE,2,0,5,3,0,#FFFF00,4191
4.079975502436496,46.045170882414801,2019-07-02T00:00:00.000Z,4,Bon,ATMO AURA,EPCI,42187,ROANNE,2,0,4,2,0,#C3F001,4192
6.34583362879275,45.271798066998294,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,73248,SAINT-JEAN-DE-MAURIENNE,1,1,5,3,0,#FFFF00,4193
6.924013490641766,45.931263030614758,2019-07-02T00:00:00.000Z,4,Bon,ATMO AURA,EPCI,74056,CHAMONIX,2,0,4,3,0,#C3F001,4194
6.404331024115779,45.668298627720873,2019-07-02T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73011,ALBERTVILLE,1,1,6,1,0,#FED201,4195
6.579641082262796,46.063195625900555,2019-07-02T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74081,CLUSES,1,0,6,2,0,#FED201,4196
5.245592261099483,46.205012156164457,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,01053,BOURG-EN-BRESSE,1,0,5,3,0,#FFFF00,4197
5.021377575727962,46.12383025563495,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,01328,ROMAN-SUR-ISERE,1,0,5,0,0,#FFFF00,4198
3.326661998942255,46.562705870020181,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,03190,MOULINS-SUR-ALLIER,1,0,5,2,0,#FFFF00,4199
3.424423178685842,46.129939570407743,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,03310,VICHY,1,0,5,3,0,#FFFF00,4200
2.441553703695691,44.924465587463928,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,15014,AURILLAC,1,0,5,3,0,#FFFF00,4201
2.603707933572202,46.339026665599768,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,03185,MONTLUCON,1,0,5,3,0,#FFFF00,4202
3.895603471707847,45.027786344166515,2019-07-02T00:00:00.000Z,4,Bon,ATMO AURA,EPCI,43157,LE PUY-EN-VELAY,1,0,4,3,0,#C3F001,4203
3.132593686753789,45.894350072768425,2019-07-02T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,63300,RIOM,1,0,5,3,0,#FFFF00,4204
4.836352717149829,45.75491104549193,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,69123,LYON,1,0,6,3,0,#FED201,4205
5.721223531946949,45.182204051895582,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,38185,GRENOBLE,1,1,6,3,0,#FED201,4206
4.378770164543433,45.430241460488233,2019-07-03T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,42218,SAINT-ETIENNE,1,0,7,3,0,#FFAA01,4207
5.908828321553564,45.583608373563358,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73065,CHAMBERY,1,0,6,3,0,#FED201,4208
6.118078687166492,45.90162885267798,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74010,ANNECY,1,0,6,3,0,#FED201,4209
6.24348079886706,46.191081896603691,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74012,ANNEMASSE,2,0,6,4,0,#FED201,4210
4.913633947359044,44.922557894514313,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,26362,VALENCE,1,0,6,4,0,#FED201,4211
3.115402119528298,45.785910860322574,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,63113,CLERMONT-FERRAND,2,0,6,3,0,#FED201,4212
5.273890123731241,45.60244173974592,2019-07-03T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,38053,BOUGOIN JALLIEU,1,0,5,3,0,#FFFF00,4213
4.880867683209186,45.520826183303178,2019-07-03T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,38544,VIENNE,2,0,7,4,0,#FFAA01,4214
4.079975502436496,46.045170882414801,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,42187,ROANNE,1,0,6,3,0,#FED201,4215
6.34583362879275,45.271798066998294,2019-07-03T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,73248,SAINT-JEAN-DE-MAURIENNE,1,2,5,3,0,#FFFF00,4216
6.924013490641766,45.931263030614758,2019-07-03T00:00:00.000Z,4,Bon,ATMO AURA,EPCI,74056,CHAMONIX,2,0,4,3,0,#C3F001,4217
6.404331024115779,45.668298627720873,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73011,ALBERTVILLE,1,0,6,3,0,#FED201,4218
6.579641082262796,46.063195625900555,2019-07-03T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,74081,CLUSES,1,0,5,3,0,#FFFF00,4219
5.245592261099483,46.205012156164457,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,01053,BOURG-EN-BRESSE,1,0,6,3,0,#FED201,4220
5.021377575727962,46.12383025563495,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,01328,ROMAN-SUR-ISERE,1,0,6,0,0,#FED201,4221
3.326661998942255,46.562705870020181,2019-07-03T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,03190,MOULINS-SUR-ALLIER,2,0,5,3,0,#FFFF00,4222
3.424423178685842,46.129939570407743,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,03310,VICHY,1,0,6,3,0,#FED201,4223
2.441553703695691,44.924465587463928,2019-07-03T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,15014,AURILLAC,1,0,7,3,0,#FFAA01,4224
2.603707933572202,46.339026665599768,2019-07-03T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,03185,MONTLUCON,1,0,5,4,0,#FFFF00,4225
3.895603471707847,45.027786344166515,2019-07-03T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,43157,LE PUY-EN-VELAY,1,0,5,3,0,#FFFF00,4226
3.132593686753789,45.894350072768425,2019-07-03T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,63300,RIOM,1,0,6,3,0,#FED201,4227
4.836352717149829,45.75491104549193,2019-07-04T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,69123,LYON,2,0,7,3,0,#FFAA01,4228
5.721223531946949,45.182204051895582,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,38185,GRENOBLE,1,1,6,4,0,#FED201,4229
4.378770164543433,45.430241460488233,2019-07-04T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,42218,SAINT-ETIENNE,2,0,7,4,0,#FFAA01,4230
5.908828321553564,45.583608373563358,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73065,CHAMBERY,2,0,6,4,0,#FED201,4231
6.118078687166492,45.90162885267798,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74010,ANNECY,1,0,6,4,0,#FED201,4232
6.24348079886706,46.191081896603691,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74012,ANNEMASSE,1,0,6,4,0,#FED201,4233
4.913633947359044,44.922557894514313,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,26362,VALENCE,2,0,6,4,0,#FED201,4234
3.115402119528298,45.785910860322574,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,63113,CLERMONT-FERRAND,2,0,6,3,0,#FED201,4235
5.273890123731241,45.60244173974592,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,38053,BOUGOIN JALLIEU,1,0,6,4,0,#FED201,4236
4.880867683209186,45.520826183303178,2019-07-04T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,38544,VIENNE,3,0,7,4,0,#FFAA01,4237
4.079975502436496,46.045170882414801,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,42187,ROANNE,2,0,6,3,0,#FED201,4238
6.34583362879275,45.271798066998294,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73248,SAINT-JEAN-DE-MAURIENNE,2,2,6,4,0,#FED201,4239
6.924013490641766,45.931263030614758,2019-07-04T00:00:00.000Z,4,Bon,ATMO AURA,EPCI,74056,CHAMONIX,2,0,4,3,0,#C3F001,4240
6.404331024115779,45.668298627720873,2019-07-04T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,73011,ALBERTVILLE,1,0,7,4,0,#FFAA01,4241
6.579641082262796,46.063195625900555,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74081,CLUSES,1,0,6,3,0,#FED201,4242
5.245592261099483,46.205012156164457,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,01053,BOURG-EN-BRESSE,1,0,6,3,0,#FED201,4243
5.021377575727962,46.12383025563495,2019-07-04T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,01328,ROMAN-SUR-ISERE,1,0,7,0,0,#FFAA01,4244
3.326661998942255,46.562705870020181,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,03190,MOULINS-SUR-ALLIER,1,0,6,3,0,#FED201,4245
3.424423178685842,46.129939570407743,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,03310,VICHY,2,0,6,4,0,#FED201,4246
2.441553703695691,44.924465587463928,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,15014,AURILLAC,1,0,6,3,0,#FED201,4247
2.603707933572202,46.339026665599768,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,03185,MONTLUCON,2,0,6,3,0,#FED201,4248
3.895603471707847,45.027786344166515,2019-07-04T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,43157,LE PUY-EN-VELAY,1,0,5,3,0,#FFFF00,4249
3.132593686753789,45.894350072768425,2019-07-04T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,63300,RIOM,2,0,6,3,0,#FED201,4250
4.836352717149829,45.75491104549193,2019-07-05T00:00:00.000Z,8,Mauvais,ATMO AURA,EPCI,69123,LYON,3,0,8,4,0,#FE5E00,4251
5.721223531946949,45.182204051895582,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,38185,GRENOBLE,1,1,7,4,0,#FFAA01,4252
4.378770164543433,45.430241460488233,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,42218,SAINT-ETIENNE,2,0,7,4,0,#FFAA01,4253
5.908828321553564,45.583608373563358,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,73065,CHAMBERY,1,0,7,4,0,#FFAA01,4254
6.118078687166492,45.90162885267798,2019-07-05T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74010,ANNECY,2,0,6,3,0,#FED201,4255
6.24348079886706,46.191081896603691,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,74012,ANNEMASSE,2,0,7,4,0,#FFAA01,4256
4.913633947359044,44.922557894514313,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,26362,VALENCE,1,0,7,4,0,#FFAA01,4257
3.115402119528298,45.785910860322574,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,63113,CLERMONT-FERRAND,3,0,7,4,0,#FFAA01,4258
5.273890123731241,45.60244173974592,2019-07-05T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,38053,BOUGOIN JALLIEU,1,0,6,3,0,#FED201,4259
4.880867683209186,45.520826183303178,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,38544,VIENNE,2,0,7,4,0,#FFAA01,4260
4.079975502436496,46.045170882414801,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,42187,ROANNE,2,0,7,4,0,#FFAA01,4261
6.34583362879275,45.271798066998294,2019-07-05T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73248,SAINT-JEAN-DE-MAURIENNE,1,1,6,4,0,#FED201,4262
6.924013490641766,45.931263030614758,2019-07-05T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,74056,CHAMONIX,2,0,5,3,0,#FFFF00,4263
6.404331024115779,45.668298627720873,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,73011,ALBERTVILLE,1,0,7,3,0,#FFAA01,4264
6.579641082262796,46.063195625900555,2019-07-05T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74081,CLUSES,1,0,6,3,0,#FED201,4265
5.245592261099483,46.205012156164457,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,01053,BOURG-EN-BRESSE,2,0,7,4,0,#FFAA01,4266
5.021377575727962,46.12383025563495,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,01328,ROMAN-SUR-ISERE,2,0,7,0,0,#FFAA01,4267
3.326661998942255,46.562705870020181,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,03190,MOULINS-SUR-ALLIER,1,0,7,3,0,#FFAA01,4268
3.424423178685842,46.129939570407743,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,03310,VICHY,1,0,7,4,0,#FFAA01,4269
2.441553703695691,44.924465587463928,2019-07-05T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,15014,AURILLAC,1,0,6,3,0,#FED201,4270
2.603707933572202,46.339026665599768,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,03185,MONTLUCON,2,0,7,4,0,#FFAA01,4271
3.895603471707847,45.027786344166515,2019-07-05T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,43157,LE PUY-EN-VELAY,1,0,6,4,0,#FED201,4272
3.132593686753789,45.894350072768425,2019-07-05T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,63300,RIOM,2,0,7,3,0,#FFAA01,4273
4.836352717149829,45.75491104549193,2019-07-06T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,69123,LYON,2,0,7,3,0,#FFAA01,4274
5.721223531946949,45.182204051895582,2019-07-06T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,38185,GRENOBLE,1,1,7,4,0,#FFAA01,4275
4.378770164543433,45.430241460488233,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,42218,SAINT-ETIENNE,1,0,6,4,0,#FED201,4276
5.908828321553564,45.583608373563358,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73065,CHAMBERY,1,0,6,3,0,#FED201,4277
6.118078687166492,45.90162885267798,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74010,ANNECY,1,0,6,3,0,#FED201,4278
6.24348079886706,46.191081896603691,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74012,ANNEMASSE,1,0,6,3,0,#FED201,4279
4.913633947359044,44.922557894514313,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,26362,VALENCE,2,0,6,4,0,#FED201,4280
3.115402119528298,45.785910860322574,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,63113,CLERMONT-FERRAND,1,0,6,3,0,#FED201,4281
5.273890123731241,45.60244173974592,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,38053,BOUGOIN JALLIEU,1,0,6,3,0,#FED201,4282
4.880867683209186,45.520826183303178,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,38544,VIENNE,2,0,6,4,0,#FED201,4283
4.079975502436496,46.045170882414801,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,42187,ROANNE,1,0,6,3,0,#FED201,4284
6.34583362879275,45.271798066998294,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73248,SAINT-JEAN-DE-MAURIENNE,1,1,6,4,0,#FED201,4285
6.924013490641766,45.931263030614758,2019-07-06T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,74056,CHAMONIX,1,0,5,3,0,#FFFF00,4286
6.404331024115779,45.668298627720873,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73011,ALBERTVILLE,1,0,6,3,0,#FED201,4287
6.579641082262796,46.063195625900555,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74081,CLUSES,1,0,6,3,0,#FED201,4288
5.245592261099483,46.205012156164457,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,01053,BOURG-EN-BRESSE,1,0,6,3,0,#FED201,4289
5.021377575727962,46.12383025563495,2019-07-06T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,01328,ROMAN-SUR-ISERE,1,0,7,0,0,#FFAA01,4290
3.326661998942255,46.562705870020181,2019-07-06T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,03190,MOULINS-SUR-ALLIER,1,0,7,3,0,#FFAA01,4291
3.424423178685842,46.129939570407743,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,03310,VICHY,1,0,6,3,0,#FED201,4292
2.441553703695691,44.924465587463928,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,15014,AURILLAC,1,0,6,3,0,#FED201,4293
2.603707933572202,46.339026665599768,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,03185,MONTLUCON,1,0,6,3,0,#FED201,4294
3.895603471707847,45.027786344166515,2019-07-06T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,43157,LE PUY-EN-VELAY,1,0,5,3,0,#FFFF00,4295
3.132593686753789,45.894350072768425,2019-07-06T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,63300,RIOM,1,0,6,3,0,#FED201,4296
4.836352717149829,45.75491104549193,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,69123,LYON,2,0,6,3,0,#FED201,4297
5.721223531946949,45.182204051895582,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,38185,GRENOBLE,1,1,6,3,0,#FED201,4298
4.378770164543433,45.430241460488233,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,42218,SAINT-ETIENNE,1,0,6,3,0,#FED201,4299
5.908828321553564,45.583608373563358,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73065,CHAMBERY,1,0,6,2,0,#FED201,4300
6.118078687166492,45.90162885267798,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74010,ANNECY,1,0,6,2,0,#FED201,4301
6.24348079886706,46.191081896603691,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,74012,ANNEMASSE,1,0,6,2,0,#FED201,4302
4.913633947359044,44.922557894514313,2019-07-07T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,26362,VALENCE,2,0,5,3,0,#FFFF00,4303
3.115402119528298,45.785910860322574,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,63113,CLERMONT-FERRAND,1,0,6,3,0,#FED201,4304
5.273890123731241,45.60244173974592,2019-07-07T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,38053,BOUGOIN JALLIEU,1,0,5,3,0,#FFFF00,4305
4.880867683209186,45.520826183303178,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,38544,VIENNE,3,0,6,3,0,#FED201,4306
4.079975502436496,46.045170882414801,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,42187,ROANNE,1,0,6,2,0,#FED201,4307
6.34583362879275,45.271798066998294,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73248,SAINT-JEAN-DE-MAURIENNE,1,1,6,3,0,#FED201,4308
6.924013490641766,45.931263030614758,2019-07-07T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,74056,CHAMONIX,1,0,5,2,0,#FFFF00,4309
6.404331024115779,45.668298627720873,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,73011,ALBERTVILLE,1,0,6,2,0,#FED201,4310
6.579641082262796,46.063195625900555,2019-07-07T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,74081,CLUSES,1,0,5,2,0,#FFFF00,4311
5.245592261099483,46.205012156164457,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,01053,BOURG-EN-BRESSE,2,0,6,2,0,#FED201,4312
5.021377575727962,46.12383025563495,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,01328,ROMAN-SUR-ISERE,1,0,6,0,0,#FED201,4313
3.326661998942255,46.562705870020181,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,03190,MOULINS-SUR-ALLIER,1,0,6,2,0,#FED201,4314
3.424423178685842,46.129939570407743,2019-07-07T00:00:00.000Z,7,Médiocre,ATMO AURA,EPCI,03310,VICHY,1,0,7,3,0,#FFAA01,4315
2.441553703695691,44.924465587463928,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,15014,AURILLAC,1,0,6,3,0,#FED201,4316
2.603707933572202,46.339026665599768,2019-07-07T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,03185,MONTLUCON,1,0,5,3,0,#FFFF00,4317
3.895603471707847,45.027786344166515,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,43157,LE PUY-EN-VELAY,1,0,6,3,0,#FED201,4318
3.132593686753789,45.894350072768425,2019-07-07T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,63300,RIOM,1,0,6,3,0,#FED201,4319
4.836352717149829,45.75491104549193,2019-07-08T00:00:00.000Z,5,Moyen,ATMO AURA,EPCI,69123,LYON,1,0,5,3,0,#FFFF00,4320
5.721223531946949,45.182204051895582,2019-07-08T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,38185,GRENOBLE,1,1,6,3,0,#FED201,4321
4.378770164543433,45.430241460488233,2019-07-08T00:00:00.000Z,6,Médiocre,ATMO AURA,EPCI,42218,SAINT-ETIENNE,2,0,6,3,0,#FED201,4322
