X,Y,FID,valeur,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_lamb93,y_lamb93,date_ech,qualif
2.346830713456568,48.86182838996853,137,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019-08-19T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,138,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019-08-18T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,139,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-08-17T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,140,2,Airparif,UU,00851,Unité urbaine de Paris,1,1,2,1,0,#84BF75,652080,6862620,2019-08-16T22:00:00.000Z,Très bon
2.346830713456568,48.86182838996853,141,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-08-15T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,142,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019-08-14T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,143,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-08-13T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,144,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-08-12T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,145,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-08-11T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,146,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,3,0,#84BF75,652080,6862620,2019-08-10T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,147,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,3,0,#84BF75,652080,6862620,2019-08-09T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,148,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-08-08T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,149,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019-08-07T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,150,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-08-06T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,151,2,Airparif,UU,00851,Unité urbaine de Paris,1,1,2,2,0,#84BF75,652080,6862620,2019-08-05T22:00:00.000Z,Très bon
2.346830713456568,48.86182838996853,152,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019-08-04T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,153,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,3,0,#F29400,652080,6862620,2019-08-03T22:00:00.000Z,Moyen
2.346830713456568,48.86182838996853,154,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019-08-02T22:00:00.000Z,Bon
